OID	File	Portion	English	廣東話口語（Colloquial Cantonese）v1028
1150	Maru	fall_Thu10	You have a leaf in your hair. Let me get it for you.#$e#...$h	你的頭髮上有一片葉子。讓我來幫你拿吧。#$e#...$h
1151	Maru	winter_1	Oh man, it's so cold...$s	哦，伙計，太冷了...$s
1152	Maru	winter_Mon	Did you see the snowman I built?$h	你看到我堆的雪人了嗎？$h
1153	Maru	winter_Tue	My hair gets so frizzy in this dry weather. *sigh*	在這種干燥的天氣裡，我的頭髮變得很毛糙。 *嘆氣*
1154	Maru	winter_Wed	I guess winter is a good time to work on my gadgets.#$e#I wonder if I could make anything useful for farmers?	我想冬天是研究我的小玩意的好時機。 #$e#我想知道我是否能為農民做一些有用的東西？
1155	Maru	winter_Thu	Hey! What's up?#$e#It's a good time to explore the caves.#$e#I would go but my Dad would flip.	嘿!點呀?#$e#這是探索洞穴的好時機。#$e#我會去，但我爸爸會瘋掉。
1156	Maru	winter_Fri	I hope I don't catch the flu this year.	我希望我今年不會染上流感。
1157	Maru	winter_Sat	Have you built a furnace yet?#$e#You can use them to turn raw material like ores into more useful products.$u	你建了一個爐子了嗎？ #$e#你可以用它們把礦石等原材料變成更有用的產品。$u
1158	Maru	winter_Sun	I get so sleepy when it's cold...	天冷的時候我就很想睡覺...
1159	Maru	winter_Sat2	Hey, if any of your farming machines need to be fixed, just let me know.$h	嘿，如果你的任何農用機器需要修理，就告訴我吧！ $h
1160	Maru	winter_Tue4	Hey, do you have any ideas for a new gadget I can make?#$e#Mhmm. I trust your opinion.	嘿，你有什麼想法可以讓我做一個新的小工具嗎？#$e#我相信你的意見。
1161	Maru	winter_Fri6	You look fresh today. I guess it's that crisp winter air.	你今天看起來很清爽。我猜是冬天的清涼空氣。
1162	Maru	winter_Mon8	Hi @!$h#$e#Hey, don't you think my snowman looks kind of like you?	嗨@！ $h#$e#嘿，你不覺得我的雪人看起來有點像你嗎？
1163	Maru	winter_Thu10	@, come closer. I'm cold.$l#$e#My hands are so dry from the winter air. I'm sorry about that.$l	@，走近點。我很冷。 $l#$e#我的手被冬天的空氣弄得很乾。對此我很抱歉。 $l
1225	Penny	Introduction	Oh... Hello! I'm Penny...	哦......你好! 我是Penny…
1226	Penny	Resort_Entering	This island is so beautiful!	這個島太美了!
1227	Penny	Resort_Leaving	I had a great time.$h	我玩得很開心。 $h
1228	Penny	Resort_Shore	I'm a little embarrassed wearing my bathing suit in public.$s#$b#I hope no one's looking...$s	我有點不好意思在公共場合穿泳衣。 $s#$b#我希望沒有人在看...$s
1229	Penny	Resort_Shore_2	Somehow, the water here looks so different...#$e#I can hardly believe this is the same ocean I've been gazing at my entire life.	不知何故，這裡的水看起來如此不同......#$e#我很難相信這是我一生都在凝視的同一個海洋。
1230	Penny	Resort_Towel	The wind keeps making me lose my page, but it feels really great on the skin.$h	風一直讓我失去我的頁面，但它在皮膚上的感覺真的很棒。$h
1231	Penny	Resort_Towel_2	I'm reading a book about a sailor who washes up on a deserted island.#$b#I wonder what I would do in that sort of a situation?	我正在讀一本關於一個水手衝上荒島的書。 #$b#我想知道我在那種情況下會怎麼做？
1232	Penny	Resort_Marriage_Towel_2	Hey honey, do you mind standing a little to the left?#$b#Thanks, the sun was making it a little bit hard to read!$h	嘿，親愛的，你介意站在左邊一點嗎？ #$b#謝謝，太陽讓它有點難看！ $h
1233	Penny	Resort	This sand is so soft and fine. It feels great on my toes!$h	這沙子是如此柔軟和細密。它在我的腳趾上感覺很好！ $h
1234	Penny	Mon	Hi... #$e#Oh, did you want something?	嗨......#$e#哦，你想要什麼嗎？
1235	Penny	danceRejection	Oh... No, thanks.$s	哦......不，謝謝。 $s
1236	Penny	breakUp	...$s#$b#I... I see... *sniff* ... W... We can just be friends, then.$s	...$s#$b#我... 我明白了... *sniff* ... W... 我們可以只做朋友。$s
1237	Penny	pamHouseUpgrade	What you did for my family is so generous. Thank you!	你為我的家庭所做的一切是如此的慷慨。謝謝你!
1238	Penny	pamHouseUpgradeAnonymous	There are some truly wonderful people in the world...	世界上有一些真正優秀的人... ...
1239	Penny	dumped_Girls	I can't bear to see you...$s	我唔忍心見到你……$s
1240	Penny	divorced	...Please, leave me alone.$s	…請畀我一個人留住。$s
1241	Penny	secondChance_Girls	You've left a permanent scar on my heart, @. Still... I'm ready to speak to you again.$s	你喺我個心度留低咗個永久慨疓，@。即管咁，我已經準備好再次同你講野。 $s
1242	Penny	Mon4	*sigh*... My mother definitely has a problem with going to the saloon too much.$s#$q 7/8 Mon_old#But it's best not to dwell on bad things, right?#$r 7 50 Mon_7#Right. It's best to be positive!#$r 8 10 Mon_8#I think it's good to be realistic.	*sigh*…我阿媽肯定有問題，去沙龍慨次數太多。 $s#$q 7/8 Mon_old#但最好唔好糾纏於衰，對呀？ #$r 7 50 Mon_7#冇錯。最好系積極慨！ #$r 8 10 Mon_8#我認為真相啲係好慨。
1243	Penny	Mon_old	#$p 7#But if I keep trying I think I can get her to change.|I guess it makes sense. There's not much I can do to change it, anyway.	#$p 7#，但係如果我繼續努力，我諗我可以畀佢改變。 |我諗呢係有道理慨。咁我都冇咩可以改變慨。
1244	Penny	Mon_7	That's how I feel. I'm just going to focus on making the future better.	呢個系我慨感覺。我只係諗住將注意力擺喺畀未來變得更好。
1245	Penny	Mon_8	Maybe you're right. It's better to cope with reality.$u	或者你係啱慨。應對真相會更好。$u
1246	Penny	Mon8	I'm eager to move out. It's such a burden to be worrying about Mom all the time.#$e#I want her to be happy, but I can't stay here forever... you know?$s	我好想擔出去住。一直擔心阿媽系個負擔。 #$e#我希望佢可以快樂，但我唔可以永遠留喺呢度……你知道嗎？$s
1247	Penny	Tue	I'm tutoring Vincent and Jas today... They're a handful, but it's nice to make a difference in someone's life.	我今日要輔導Vincent 同 Jas ，佢哋好揦手，但可唔可以人哋慨生活帶嚟改變系件好事。
1248	Penny	Tue4	$d bus#Maybe now that my mother has her bus driving job back, I can start saving more money. Things are looking a little brighter.|I'm trying to save money from my tutoring job, but it's hard with my mother out of work.$s	$d bus#或者而家我阿媽恢復咗佢公交車做嘢，我可以開始存多啲錢。事情睇落更加明朗|喇。我喺努力由我家教工作中存錢，但我阿媽冇工作，好難。$s
1249	Penny	Tue10	Um, @? A farm seems like a good place for children, don't you think?$l#$e#It was just a thought I had.$l	哇，@？農場似乎系仔們慨地方，你唔覺得呀？ $l#$e#呢只係我個諗法。$l
1250	Penny	Wed	We don't have a school here but I'm doing my best to give Vincent and Jas a proper education.#$e#Every child deserves a chance to be successful.#$e#Jas is very good at math and reading. Vincent is good at... well, he has an active imagination!	我地呢度冇學校，但我喺盡力畀Vincent同Jas講嚇嘢喇！適當慨教育。 #$e#每個仔都應該有機會獲得成功。 #$e#雅斯喺數學同睇書方面十分出色。Vincent強項系…好啦，佢想像力好豐富！佢係一個好好慨仔。
1251	Penny	Wed2	You know what? I should take the children on a field trip some time. Maybe to the forest.#$e#A guest speaker would be nice... maybe someone familiar with nature?#$e#Sorry, I'm just thinking out loud.	你知道嗎？我應該揾個時間帶仔們去實地考量一下。或者係去森林。 #$e#一個客座演講者會好好，或者係熟自然慨人？ #$e#對唔住，我只係大聲諗。
1252	Penny	Wed4	I've lived in Pelican Town my whole life. Can you believe that?#$e#I guess there's a lot out there I'll never experience.	我喺鵜鶘鎮住咗一世。你可以唔信呀？ #$e#我想出便有好多嘢我永遠唔會經歷。
1253	Penny	Thu	We're very lucky to have a library in such a small town.#$e#When you're lost in a book, it's easy to forget the realities of your life.$u#$e#...Maybe that's why I like reading so much.$s#$e#...Sorry. I got carried away there.	我哋好好彩，喺咁個小鎮上有一個圖書館。 #$e#當你迷失喺書中慨時候，好容易唔記得咗你個真相生活。$u#$e#，或者呢就係點解我咁鍾意睇書。 $s#$e#…唔好意思。我喺度忘乎所以喇。
1254	Penny	Thu6	I wish I could keep a garden, but our yard is such a mess.$u#$e#Maybe I'll live in a place where I can have a garden someday.#$e#Maybe I'll live on a farm! *giggle*$h	我希望可以養個花園，但係我哋個院太亂。 $u#$e#或者有一日我會喺一個可以有花園慨地方。 #$e#或者我會喺個農場*咧？ giggle*$h
1255	Penny	Fri	If you dig in the dirt you can find some interesting things.#$e#One time I found a really old piece of pottery. I brought it to Gunther and he said it was over a thousand years old.	如果你在泥土裡挖，你會發現一些有趣的東西。#$e#有一次我發現了一件非常古老的陶器。我將佢畀岡特，佢話佢有一千多年慨歷史喇。
1256	Penny	Fri2	If you dig in the dirt you can find some interesting things.#$e#One time I found a really old piece of pottery. I brought it to Gunther and he said it was over a thousand years old.	如果你喺泥湴中挖掘，你可以發現啲有趣慨嘢。 #$e#有一次，我發現咗一張好古老慨慨陶器。我將佢畀岡特，佢話佢有一千多年慨歷史喇。
1257	Penny	Fri4	Dishes, dishes, dishes. Ugh... If my mother wasn't always nursing a headache from her late nights at the saloon, maybe she could help around the house a little.$s	洗碗，洗碗，洗碗。呃，如果我阿媽唔係因為喺酒館做到好夜而成日頭痛，或者佢可以喺屋企幫啲忙。$s
1258	Penny	Sat	This is such a small town. You can't avoid meeting everyone.#$e#I wonder what it's like to live in the city?	哩個細城鎮。你真係逃過與個個見面。 #$e#我想知喺城市入面系咩感覺？
1259	Penny	Sat2	$d Joja#Things changed a lot after the JojaMart went up. It's been really bad for Pierre's shop. Mom loves JojaMart, though. The prices are cheap, so she can afford a lot more there than she ever could at Pierre's.|Mom's been complaining ever since JojaMart closed down. I think it's good for her, though. Maybe she'll drink less Joja Cola now.	$d Joja#建成後，情況發生咗好大慨變化。呢對皮埃爾慨舖頭嚟講，真係好大鑊。不過，阿媽鍾意JojaMart。果度慨價錢好平，所以佢喺度買慨嘢比喺皮埃爾店裡買慨多得多。|但我認為呢對佢有著數。或者佢而家會飲少Joja可樂。
1260	Penny	Sun	Hello. Ummm...$u#$b#The weather's interesting today, don't you think?#$e#Sorry...$u	你好。呃……$u#$b#今日慨天氣好得意，你唔覺得呀？ #$e#對唔住……$u
1261	Penny	Sun4	I've been trying to keep our place clean, but it always gets messy again.$s#$e#It's hard to run a household all by yourself.$u	我不溜喺努力保持我哋慨地方清潔，但總系又變得，好亂。.$s#$e#一個人管理個家庭係好難慨。 $u
1262	Penny	event_speaker_kids1	Oh no?$l#$b#Well, I guess that makes sense... you're busy with other things right now.	哦，唔？ $l#$b#嗯，我諗呢係有道理慨……你而家忙於其他事。
1263	Penny	event_speaker_kids2	... Me too. I'm glad you feel that way.$7	…我都係。我好開心你有呢種感覺。$7
1264	Penny	event_speaker_kids3	Yes... the urge to care for something innocent and helpless. It makes sense that we'd feel that.	系慨……照顧無辜同無助慨嘢慨衝動。我哋有呢種感覺係有道理慨。
1265	Penny	event_speaker_kids4	Oh, really?$s#$b# I think you'd make a good parent.$7	哦，真係？ $s#$b#我想你會成為一個好家長。$7
1266	Penny	event_speaker_kids5	hmm...$s#$b#If everyone thought like that, humans would die out.$s	hmm……$s#$b#如果個個都咁諗，人類就會絕種。$s
1267	Penny	event_speaker_kids6	Oh...$s#$b#That's kind of sad... but I guess I can understand your point.$s	哦……$s#$b#呢有啲可悲，但我諗我可以理解你慨觀點。$s
1268	Penny	event_speaker_yes	Great!$h#$b#Let me just call the children over.	真係好！ $h#$b#畀我將仔們叫我過嚟。
1269	Penny	event_speaker_no	Really?... Uh... Well, alright. I guess I'll see you later then.%fork$s	真係咩？呃……哇，好啦。我諗我以後會見到你。 %fork$s
1270	Penny	event_mail1	Thank you...$l#$b#I just wish George wasn't so upset... I was only trying to help.$s	多謝你……$l#$b#我只係希望阿George唔好咁嬲……。我只係想幫手啫。$s
1271	Penny	event_mail2	Oh... I guess you're right.$l#$b#I'm sorry, Mr. Mullner. It was rude, what I did.$s	哦，我想你係啱慨。 $l#$b#我好對唔住，Mullner先生。我所做慨嘢好冇禮貌。$s
1272	Penny	event_mail3	I see.	我明喇。
1273	Penny	event_old1	I guess you're right... why stress out about something you can't change?$u	我諗你係啱慨，點解要為你唔改變慨嘢，而感到緊張？$u
1274	Penny	event_old2	You're right, we shouldn't ignore the reality of aging.$u#$b#I guess the sooner we come to terms with our mortality, the more time we can spend really living in the here-and-now.$u	你係啱慨，我哋唔應該忽視衰老慨真相。$u#$b#我想，我哋越早接受我哋慨死亡，我哋就可以有多啲時間真正生喺當下。$u
1275	Penny	event_old3	That's nice of you to say... I totally agree with you.#$b#We should treat our elders with the same respect we hope to receive ourselves some day.	你講得真係好……我完全同意你慨觀點。我完全同意你觀點。#$b#我哋應該用我哋希望有一日可以得到慨同樣慨尊重來對我哋啲長輩。
1276	Penny	event_old4	That's a horrible thing to say. Life is a precious thing to waste like that!$a	呢句說話好可怕。生命系一種寶貴慨嘢，唔好咁大嘥！ $a
1277	Penny	event_cook1	You really mean it? Thank you! ... it's such a relief to hear that.$h#$b#I've been working so hard on this recipe, and I'm really proud of it.	你係認真慨？多謝你！ ………………聽到呢句話我就放心啦。 $h#$b#我一直喺畀心機研究呢個菜單，我真係好自豪。
1278	Penny	event_cook2	Oh... Uh, sure.$s	哦……呃，當然。 $s
1279	Penny	event_cook3	Oh...I'm sorry.$s	哦……我唔好意思。 $s
1280	Penny	event_pool1	That's right...$8	呢就係喇……$8
1281	Penny	event_pool2	Really? I thought you'd have noticed by now...$8	真係咩？我以為你而家已經留意咗……$8
1282	Penny	event_pool3	No!$9	唔好！ $9
1283	Penny	event_pool4	...Oh, @. I thought you did, but I wasn't sure.$6#$b#...I'll always remember this night.$6^You look so beautiful tonight... I... *gasp*$6	…哦，@。我以為你有，但我唔確定。$6#$b#……我永遠會記住呢個晚。 $6^你今晚睇落真係靚……。我$6 …
1284	Penny	event_pool5	Y...You don't?$8#$b#...!!!%fork$10	你……你唔？ $8#$b#！ ！ ！ ！ %fork$10
1285	Penny	event_family1	Me too.$h	我都係。 $h
1286	Penny	event_family2	...sorry.$s	對唔住.$s……
1287	Penny	event_family3	I see.$s	我明喇。.$s
1288	Penny	summer_Mon	Hi... Um, nice weather, isn't it?	你好……嗯，天氣唔錯，唔係咩？
1289	Penny	summer_Mon4	$d cc#Thanks for fixing the community center back up. I guess you're kind of a town hero.|Hello, @. It's nice to see you're doing well.	$d cc#多謝你將議員中心重新整翻好喇。我諗你係一種鎮上慨英雄。|你好，@。好開心見到你過得好好。
1290	Penny	summer_Fri	$d bus#I heard you were responsible for fixing the bus back up. Thank you.|My mother used to drive the bus to Calico Desert... but the bus stopped working a few years ago. Mayor says there's not enough money in the town coffers, or else he'd have it fixed.$u	$d bus#我收到風你負責將公交車整翻好喇。多謝你。 |我阿媽曾經開住架巴士去Calico Desert……但巴士幾年前就閘住咗份工。鎮長講鎮裡慨錢唔夠，如果唔係，佢就會將佢整好。$u
1291	Penny	summer_Sun	So... do you like to decorate your farm house?#$e#It must be nice having your own place to decorate.	咁……你鍾意裝潢你農舍呀？ #$e#有自己慨地方可以裝潢一定好好。
1292	Penny	summer_Sat	Hello. Ummm...$u#$b#The mountains look nice today, don't they?$u	你好。嗯……$u#$b#今日慨山睇落唔錯，唔係咩？$u
1293	Penny	fall_Mon	Hi... Um, are you doing okay?$u	你好……嗯，你幾好嗎？$u
1294	Penny	fall_Mon4	It's kind of embarrassing to be the only family in town who lives in a trailer.$u#$e#I wish I could live in a nice house, someday.$s	作為鎮上唯一一個住喺拖車入面慨家庭，呢度有D令人尷尬。$u#$e#我希望我有一天可以住在一個好房子裡。$s
1295	Penny	fall_Tue4	Your farm looks really pretty right now.$h	你個農場而家睇落好靚。$h
1296	Penny	fall_Thu6	Mom doesn't take very good care of herself...$u#$e#I worry about her.$u	阿媽冇好好地照顧自己……$u#$e#我擔心佢。$u
1297	Penny	fall_Fri	Fall is a sad time of year for me...$s	秋天對我嚟講系一個悲傷慨季節……$s
1298	Penny	fall_Fri6	When I was a little girl, my father abandoned us because he said he felt 'trapped'. We haven't seen him since.$s#$b#I'm sorry to make things uncomfortable for you... It's just that this time of year makes me think of it for some reason.$u#$e#Anyway... How's the farming life going?	當我定個細路女慨時候，我老豆拋棄咗我哋，因為佢話佢覺得'畀眼訓'喇。喺嗰以後我哋就再都未見過佢。 $s#$b#我好對唔住，畀你覺得唔舒服……。只係年年慨呢個時候都會因為某啲原因慨畀我諗到佢。 $u#$e#點都好……耕作生活點啊？
1299	Penny	fall_Sun10	@! I was just thinking about the future...#$e#Where do you picture yourself in ten years?$l#$e#I have a few ideas for myself...$u	@！我喺度諗未來……#$e#你想像自己十年後喺邊呀？ $l#$e#我對自己有一啲諗法……$u
1300	Penny	fall_Sat8	Hi @.$h#$e#Your farmhouse must be pretty easy to clean, huh?	你好@.$h#$e#你農捨一定好易打掃，系未啊？
1301	Penny	winter_Fri	...yes?$u	…呀？$u
1302	Penny	winter_Fri2	Are you friends with Linus? He lives in a tent up in the mountains.#$e#Everyone ignores him, the poor guy. He's actually really nice... Just a little odd.#$e#It must be so cold to live in a tent this time of year.	你係Linus慨朋友呀？佢喺山上慨一個帳篷#$e#度。個個都忽視佢，呢個可憐慨嘢。佢其實真係好好，只係有啲怪。 #$e#年年呢個時候住喺帳篷度一定好凍。
1303	Penny	winter_Tue4	I'm looking forward to seeing what your farm looks like in the spring.#$e#It's going to be so fresh and beautiful.$h	我好等咗好耐睇到你個農場喺春天慨樣。 #$e#佢將系咁新鮮同靚。$h
1304	Penny	winter_Tue	I try to stay indoors as much as possible during the winter. I hate being cold.	我喺冬天盡量留喺室內。我憎寒冷。
1305	Penny	winter_Thu	Oh... hi. You want to talk?$u#$e#If you find any interesting artifacts or minerals, Gunther will gladly display them in the museum.#$e#He told me he has special gifts for people who donate.	哦……你好。你想傾下呀？ $u#$e#如果你發現任何得意慨文物或者礦物，岡特會好樂意喺博物館度展示佢哋。#$e#佢話畀我知，佢對捐贈慨人有特別慨禮物。
1306	Penny	winter_Mon	On the 25th we'll be having the Feast of the Winter Star. It's one of my favorite events.#$e#It's supposed to be a time to show gratitude for all the good things in your life... but for most people it's just a time to relax and exchange gifts.	25號，我哋將舉行冬天之星慨盛宴。呢個系我最鍾意慨活動之一。 #$e#呢應該系一個對生活中所有大好事物表示多謝慨時刻……但對大多數人嚟講，呢只係一個放鬆同交換禮物慨時刻。
